original_row_index,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
4452,2019-11-22,55.972,25.213,-2.64,-1.02,-4.25,70.14,0.08
4452,2019-11-27,56.14,21.421,1.99,2.46,1.55,97.62,0.72
4452,2019-11-18,54.971,23.359,7.4,8.89,3.0,93.24,0.22
4452,2019-12-07,56.173,23.032,1.4,3.85,0.22,96.48,5.58
4452,2019-11-24,54.961,24.772,-2.87,-1.88,-3.76,74.34,0.69
4453,2019-12-21,55.477,25.12,2.32,4.1,0.73,97.76,0.59
4453,2019-11-25,55.708,23.329,-1.97,-0.52,-2.85,89.53,0.31
4453,2019-12-18,55.346,22.479,3.11,6.0,1.61,95.63,0.28
4453,2019-11-27,56.098,21.907,0.43,1.01,-0.35,97.33,0.72
4453,2019-12-05,54.615,25.123,-0.04,1.23,-2.7,97.12,0.21
4454,2019-12-08,55.03,23.922,2.63,4.49,0.09,96.55,2.75
4454,2019-12-08,55.962,21.914,4.05,6.73,0.69,94.8,6.29
4454,2019-11-25,55.765,22.835,-2.37,-0.28,-3.77,89.56,0.2
4454,2019-12-11,55.962,22.286,-2.94,-1.08,-4.01,95.33,0.03
4454,2019-11-27,55.544,25.011,-0.7,0.67,-2.18,98.08,0.47
4455,2019-12-01,55.834,24.953,-2.13,-0.3,-3.43,93.78,0.52
4455,2019-11-25,54.941,23.101,-1.47,0.18,-2.34,86.52,0.29
4455,2019-12-24,54.284,24.612,3.65,4.64,3.1,98.52,8.59
4455,2019-12-28,54.588,23.439,-2.6,-0.11,-4.39,89.05,0.09
4455,2019-12-20,55.032,25.545,0.17,1.72,-1.75,97.34,0.43
4456,2019-11-12,56.259,21.93,3.1,5.06,0.84,96.09,1.88
4456,2019-12-06,54.797,23.525,-1.06,0.85,-3.22,90.15,2.53
4456,2019-11-25,55.962,22.286,-2.07,-0.46,-3.5,91.14,0.25
4456,2019-11-11,56.202,22.963,3.94,6.34,2.21,96.32,0.25
4456,2019-11-14,55.424,22.147,6.96,9.25,2.74,93.42,1.15
4457,2019-12-03,55.84,24.51,-2.38,0.38,-4.08,96.54,0.08
4457,2019-11-13,54.137,23.851,9.18,11.71,6.87,92.39,4.94
4457,2019-10-29,56.098,24.839,,,,,
4457,2019-11-09,54.615,25.123,7.61,9.84,4.67,95.58,4.63
4457,2019-11-13,54.643,25.08,9.1,12.16,5.91,89.64,4.04
4458,2019-12-01,55.148,21.431,1.61,3.71,0.49,85.26,1.39
4458,2019-11-10,55.668,21.625,6.89,8.28,5.8,96.56,0.78
4458,2019-11-17,55.462,25.79,6.86,7.61,6.24,97.54,0.39
4458,2019-12-01,54.578,22.92,-1.19,0.9,-3.01,93.26,0.35
4458,2019-11-22,55.384,25.731,-3.33,-1.52,-4.68,68.2,0.13
4459,2019-11-23,54.137,23.851,-2.98,-1.43,-4.34,69.3,0.5
4459,2019-11-28,54.441,24.125,0.7,1.22,-0.07,97.62,1.64
4459,2019-11-12,56.101,24.297,3.78,5.69,1.79,93.61,0.21
4459,2019-12-03,55.379,22.602,-1.97,1.33,-4.8,96.26,0.42
4459,2019-11-04,54.329,23.648,10.48,12.28,8.1,97.76,5.88
4460,2019-11-25,55.148,21.431,-0.15,0.89,-1.09,93.42,0.35
4460,2019-12-03,55.423,25.791,-3.28,-0.76,-4.65,97.62,0.2
4460,2019-11-01,54.269,23.87,3.31,6.17,0.25,95.98,0.66
4460,2019-11-25,56.207,22.945,-2.37,-0.28,-3.77,89.56,0.2
4460,2019-11-19,56.047,23.315,5.38,8.08,3.29,95.67,0.29
4461,2019-12-16,55.886,22.144,3.57,5.02,1.54,92.64,4.09
4461,2019-11-17,54.578,22.92,7.01,9.2,5.38,97.28,0.29
4461,2019-12-19,55.462,25.79,2.63,3.79,-0.59,96.89,0.81
4461,2019-11-06,55.346,22.303,5.26,5.8,4.58,97.31,5.13
4461,2019-11-19,55.14,23.578,5.77,8.8,3.39,94.84,0.39
4462,2019-12-22,54.996,25.347,2.93,4.16,0.73,98.41,6.93
4462,2019-12-07,56.207,21.561,5.93,7.17,4.95,91.73,7.35
4462,2019-12-04,55.251,21.385,5.88,6.75,2.59,93.28,2.28
4462,2019-11-30,55.219,21.272,3.22,4.51,2.38,74.41,0.29
4462,2019-12-19,55.224,21.52,2.58,4.16,0.3,97.23,0.2
4463,2019-11-28,55.338,22.093,2.36,3.48,0.99,98.58,2.12
4463,2019-11-10,55.837,22.531,6.5,8.27,4.74,97.14,0.64
4463,2019-11-14,55.667,21.225,7.84,9.69,4.57,89.52,1.76
4463,2019-11-27,56.257,22.293,0.0,0.76,-1.02,96.77,0.51
4463,2019-11-28,54.811,23.629,1.19,2.07,0.39,98.06,1.35
4464,2019-11-24,55.448,25.946,-4.52,-3.13,-5.44,77.83,0.51
4464,2019-12-08,54.992,23.156,3.21,5.36,0.74,95.21,3.02
4464,2019-11-20,56.134,21.787,5.03,5.63,4.21,94.35,0.16
4464,2019-11-28,56.245,22.078,2.32,3.47,0.81,98.31,2.05
4464,2019-11-27,55.296,22.31,0.03,0.65,-0.82,97.74,0.78
4465,2019-12-02,55.432,25.678,-1.69,-0.41,-2.87,97.31,5.17
4465,2019-11-22,55.817,23.579,-1.86,-0.18,-3.1,70.64,0.03
4465,2019-11-27,54.094,24.145,0.06,1.0,-1.07,97.45,0.65
4465,2019-11-16,55.919,23.373,4.9,6.94,2.7,97.0,0.26
4465,2019-11-08,55.901,21.621,4.69,6.76,2.98,96.59,0.35
4466,2019-10-30,54.329,23.648,1.09,4.4,-2.23,89.38,0.34
4466,2019-11-24,56.005,22.573,-2.23,-0.36,-3.18,88.24,0.08
4466,2019-11-20,54.325,24.255,5.37,6.83,3.19,92.34,0.44
4466,2019-11-14,55.757,24.929,8.28,10.35,4.89,96.14,5.12
4466,2019-11-24,56.165,21.469,-0.75,1.03,-1.61,91.04,0.07
4467,2019-11-11,56.25,21.991,4.4,6.81,2.52,95.51,0.49
4467,2019-11-17,55.694,22.113,6.2,8.26,4.52,97.16,0.15
4467,2019-11-30,55.901,21.621,-0.02,2.51,-1.37,87.29,0.1
4467,2019-12-11,54.652,23.427,-3.32,-0.03,-4.85,95.47,0.05
4467,2019-11-23,54.269,23.87,-2.96,-1.47,-4.33,69.03,0.51
4468,2019-11-30,55.812,24.696,-0.8,0.95,-2.92,92.95,1.63
4468,2019-12-06,55.0,24.876,-1.25,0.72,-3.38,90.42,1.75
4468,2019-12-10,55.276,23.586,1.18,3.31,-4.28,98.0,1.55
4468,2019-12-02,56.25,21.991,-0.45,1.31,-2.89,96.5,5.87
4468,2019-11-23,56.047,23.315,-2.95,-1.51,-4.43,69.88,0.01
4469,2019-12-27,55.886,22.144,-0.82,0.66,-2.03,96.07,0.34
4469,2019-12-13,55.972,22.118,-0.33,1.05,-2.06,95.27,1.22
4469,2019-12-06,54.544,25.503,-2.25,0.1,-4.64,91.33,0.24
4469,2019-12-05,56.217,23.3,2.71,3.64,1.12,97.44,0.53
4469,2019-12-02,55.781,24.77,-1.21,0.08,-3.48,96.95,4.69
4470,2019-11-29,54.325,24.255,1.87,4.16,0.57,99.28,2.07
4470,2019-11-25,55.262,23.607,-2.04,-0.39,-3.27,87.71,0.3
4470,2019-12-21,55.931,24.995,2.21,3.85,0.78,97.19,0.62
4470,2019-12-27,54.588,23.439,-0.53,1.19,-1.82,96.59,0.47
4470,2019-12-16,54.863,23.544,1.99,3.24,1.11,96.75,0.44
4471,2019-11-02,54.717,25.681,1.74,4.51,-1.06,87.26,2.03
4471,2019-11-27,55.731,23.872,-0.15,0.77,-1.42,97.56,0.63
4471,2019-11-20,54.992,23.156,5.48,6.57,4.58,92.91,0.33
4471,2019-10-26,56.207,22.945,,,,,
4471,2019-11-14,54.094,24.145,8.41,10.7,5.38,95.49,8.0
4472,2019-11-01,56.202,22.963,4.39,7.46,1.82,95.67,0.38
4472,2019-11-26,54.978,24.135,-1.61,0.38,-2.82,93.27,0.29
4472,2019-11-16,54.588,23.439,5.56,7.85,3.05,96.63,0.2
4472,2019-12-03,56.279,23.225,-1.09,1.15,-2.73,91.87,0.27
4472,2019-11-23,54.838,22.837,-2.55,-1.04,-3.95,69.43,0.3
4473,2019-11-14,55.511,22.439,6.9,9.29,3.39,95.39,1.05
4473,2019-11-15,55.432,21.37,5.78,7.37,4.32,94.9,0.98
4473,2019-11-18,55.962,22.286,6.84,8.41,3.77,96.21,0.37
4473,2019-12-12,56.32,23.547,-1.85,0.59,-4.19,95.04,0.25
4473,2019-11-09,55.385,25.183,6.81,8.85,4.65,97.19,2.27
4474,2019-12-03,56.134,21.787,-0.31,1.79,-2.6,89.97,0.94
4474,2019-12-01,54.649,25.718,-2.97,-0.4,-4.27,96.53,0.15
4474,2019-12-03,55.383,25.832,-3.28,-0.76,-4.65,97.62,0.2
4474,2019-11-18,54.835,23.39,7.4,8.89,3.0,93.24,0.22
4474,2019-11-18,55.462,25.79,6.5,7.86,3.26,95.4,0.42
4475,2019-11-15,55.757,24.929,4.88,6.62,3.26,96.89,3.01
4475,2019-11-28,56.245,22.078,2.32,3.47,0.81,98.31,2.05
4475,2019-10-27,54.083,23.786,,,,,
4475,2019-11-02,54.536,23.405,2.26,5.27,-0.26,87.59,3.02
4475,2019-11-10,55.823,23.892,6.78,8.11,5.47,96.65,0.41
4476,2019-11-26,55.962,21.914,-1.11,-0.08,-2.21,96.51,0.46
4476,2019-10-31,55.276,23.586,-0.13,2.62,-3.74,97.95,2.84
4476,2019-12-07,54.578,22.92,1.23,3.24,0.21,92.88,6.14
4476,2019-11-07,55.001,25.469,5.37,8.5,3.64,93.2,0.6
4476,2019-11-13,55.329,24.057,8.25,10.12,4.68,95.79,8.1
4477,2019-11-27,54.536,23.405,0.44,1.17,-0.66,96.71,0.44
4477,2019-11-03,54.878,25.506,5.95,8.06,2.85,97.16,1.7
4477,2019-12-27,54.961,24.772,-0.59,0.32,-2.68,95.11,0.66
4477,2019-11-22,55.958,21.462,0.83,2.06,-0.42,79.16,0.44
4477,2019-11-30,55.937,22.677,-0.97,1.76,-2.13,91.59,0.1
4478,2019-12-26,55.32,21.653,1.37,3.24,-0.21,98.83,0.56
4478,2019-12-06,55.385,25.183,-0.89,0.42,-2.66,91.75,1.5
4478,2019-11-18,55.867,21.527,7.83,9.29,5.61,94.49,0.35
4478,2019-12-08,54.878,25.506,1.59,2.4,0.83,98.27,2.55
4478,2019-11-25,55.145,23.856,-1.69,0.12,-2.66,85.83,0.25
4479,2019-11-29,55.224,21.52,5.29,7.48,3.96,92.33,4.23
4479,2019-12-14,54.418,24.05,0.23,1.29,-0.49,94.85,2.87
4479,2019-11-26,55.807,23.235,-1.99,-0.54,-3.14,97.6,0.42
4479,2019-12-20,55.972,25.213,0.45,1.8,-1.34,96.72,0.29
4479,2019-11-21,55.931,24.995,1.1,3.63,-1.73,82.84,0.03
4480,2019-11-30,55.153,22.605,0.38,2.9,-1.13,89.02,0.31
4480,2019-11-20,55.901,21.621,5.03,5.63,4.21,94.35,0.16
4480,2019-11-30,55.14,23.578,-0.64,2.0,-2.8,95.88,0.54
4480,2019-11-25,54.901,23.415,-1.47,0.18,-2.34,86.52,0.29
4480,2019-12-02,56.298,22.949,-0.98,0.29,-2.81,97.3,1.48
4481,2019-12-02,56.003,23.648,-0.99,0.26,-3.95,97.94,4.81
4481,2019-11-28,54.835,23.39,1.75,2.82,0.63,97.97,1.52
4481,2019-12-12,54.284,24.612,-0.68,0.88,-3.89,93.39,0.76
4481,2019-12-24,56.165,21.469,4.91,5.32,3.7,97.01,2.98
4481,2019-11-22,55.296,22.31,-1.19,0.3,-2.67,73.68,0.14
4482,2019-11-28,55.667,21.225,4.2,5.27,2.75,98.08,2.23
4482,2019-11-26,55.432,21.37,1.12,1.92,0.19,96.37,0.66
4482,2019-12-22,55.0,24.876,3.55,4.88,1.49,98.83,5.91
4482,2019-11-23,55.91,22.557,-2.8,-1.34,-4.12,72.42,0.02
4482,2019-12-02,55.276,23.586,-0.98,0.19,-3.95,97.13,5.55
4483,2019-11-21,54.418,24.05,2.64,4.7,-0.4,80.23,0.23
4483,2019-11-12,55.081,23.792,3.98,6.52,1.43,93.53,0.15
4483,2019-11-13,55.225,24.455,9.16,11.29,5.93,91.53,5.59
4483,2019-11-28,54.878,25.506,-0.15,0.78,-1.04,96.39,2.02
4483,2019-11-03,55.919,23.373,6.7,8.23,3.89,98.14,5.9
4484,2019-12-18,55.005,24.829,3.83,6.47,2.16,94.78,0.22
4484,2019-11-24,55.972,25.213,-2.95,-1.48,-4.59,79.88,0.43
4484,2019-11-06,54.108,24.314,7.66,9.33,6.68,93.64,1.42
4484,2019-11-30,56.202,22.963,-1.15,1.52,-2.77,93.69,0.43
4484,2019-11-17,55.412,22.591,6.52,8.36,5.1,96.74,0.23
4485,2019-11-18,54.35,24.421,6.89,8.98,2.59,92.07,0.26
4485,2019-11-25,56.126,21.862,-1.67,-0.31,-2.97,91.66,0.28
4485,2019-11-20,54.606,23.544,5.53,6.84,4.11,92.75,0.39
4485,2019-11-29,55.885,21.682,3.48,6.58,1.41,96.9,4.85
4485,2019-11-09,55.961,22.171,6.85,7.87,5.86,96.49,1.24
4486,2019-12-06,55.823,23.892,-0.29,1.17,-2.24,94.05,1.16
4486,2019-11-17,55.0,24.876,7.2,8.25,6.24,97.02,0.35
4486,2019-11-08,55.383,25.832,4.72,6.52,3.47,97.5,0.61
4486,2019-12-01,55.483,22.423,-1.49,1.36,-4.06,94.05,1.34
4486,2019-11-10,55.385,25.183,6.81,7.93,5.14,98.74,3.7
4487,2019-11-10,55.909,25.292,7.13,8.25,5.5,98.08,1.88
4487,2019-11-23,54.643,25.08,-3.31,-1.55,-5.05,68.72,0.34
4487,2019-12-14,54.172,24.108,0.09,1.07,-0.78,95.14,4.07
4487,2019-12-09,55.23,24.473,4.51,5.34,3.65,98.25,0.43
4487,2019-11-17,55.708,23.329,6.49,8.03,5.37,97.07,0.27
4488,2019-11-29,56.245,24.571,2.02,3.73,0.95,99.13,1.16
4488,2019-11-28,55.962,21.914,2.32,3.47,0.81,98.31,2.05
4488,2019-12-09,55.462,25.79,3.29,4.12,2.38,99.46,0.64
4488,2019-11-30,54.137,23.851,-0.04,2.01,-2.02,92.06,0.68
4488,2019-11-29,55.412,22.591,3.01,6.18,1.84,98.39,4.21
4489,2019-11-13,55.972,22.118,7.31,9.11,4.96,98.01,14.19
4489,2019-12-20,54.717,25.681,0.43,1.89,-1.43,97.46,0.48
4489,2019-11-26,55.193,22.484,-0.64,0.95,-1.7,95.24,0.41
4489,2019-11-22,54.901,23.415,-1.05,0.76,-2.85,68.37,0.09
4489,2019-11-24,55.219,21.272,-0.12,1.78,-1.31,89.21,0.17
4490,2019-11-29,55.23,24.473,1.93,4.12,0.64,99.4,1.58
4490,2019-11-26,56.198,22.356,-1.61,-0.45,-2.74,96.6,0.43
4490,2019-11-28,54.35,24.421,0.7,1.22,-0.07,97.62,1.64
4490,2019-12-12,55.14,23.578,-1.42,1.06,-4.8,94.88,0.38
4490,2019-11-23,56.109,22.025,-2.41,-0.97,-3.67,75.16,0.01
4491,2019-12-01,54.811,23.629,-1.91,0.75,-3.78,94.61,0.36
4491,2019-11-09,55.384,25.731,6.52,8.87,4.1,97.48,3.7
4491,2019-11-15,55.327,22.083,4.61,6.76,2.41,96.49,2.29
4491,2019-12-01,55.808,22.383,-1.29,1.09,-3.83,92.13,1.37
4491,2019-12-03,54.649,25.718,-3.12,-0.62,-4.69,97.39,0.2
4492,2019-11-19,55.694,22.113,5.83,8.46,4.36,95.47,0.57
4492,2019-12-13,56.198,22.356,-0.58,0.88,-2.33,95.03,0.93
4492,2019-12-08,55.901,21.621,4.05,6.73,0.69,94.8,6.29
4492,2019-12-12,55.694,22.113,-1.95,0.22,-4.32,95.03,0.32
4492,2019-12-13,56.281,22.394,-0.52,0.77,-1.96,94.16,0.78
4493,2019-12-09,55.958,21.462,6.47,7.72,5.31,90.45,1.59
4493,2019-11-07,54.901,23.415,4.58,7.07,2.95,95.61,1.12
4493,2019-12-08,55.448,25.946,1.32,2.07,0.73,98.35,3.52
4493,2019-12-07,54.992,23.156,1.01,2.97,0.19,95.45,9.49
4493,2019-12-02,56.047,23.315,-1.03,0.22,-4.51,98.43,5.24
4494,2019-12-04,55.327,22.083,3.8,5.21,-0.27,97.39,2.2
4494,2019-12-09,55.962,21.914,5.36,6.67,3.96,94.1,1.57
4494,2019-11-18,55.106,22.308,7.37,9.2,3.74,93.79,0.18
4494,2019-11-23,55.42,22.352,-2.79,-1.15,-4.39,73.25,0.05
4494,2019-11-19,54.544,25.503,4.4,6.54,1.96,96.55,0.62
4495,2019-11-17,55.754,22.878,6.24,8.09,4.48,97.06,0.21
4495,2019-12-15,55.783,24.624,0.35,1.4,-0.22,98.07,3.06
4495,2019-12-05,55.895,22.572,3.35,4.24,1.89,96.33,0.54
4495,2019-12-27,55.91,22.557,-1.28,0.29,-2.41,96.08,0.34
4495,2019-12-14,55.817,23.579,0.37,1.22,-0.2,94.0,2.19
4496,2019-12-06,56.173,23.032,0.28,1.85,-1.82,94.52,1.11
4496,2019-11-24,56.281,22.394,-2.28,-0.41,-3.18,88.74,0.04
4496,2019-12-22,54.878,25.506,2.93,4.16,0.73,98.41,6.93
4496,2019-12-15,56.257,22.293,1.31,3.56,-0.21,96.61,3.09
4496,2019-12-15,55.84,24.51,0.35,1.4,-0.22,98.07,3.06
4497,2019-12-06,54.615,25.123,-1.88,0.4,-4.15,90.05,0.5
4497,2019-12-14,55.319,22.536,0.13,0.98,-0.64,96.22,3.15
4497,2019-12-14,54.082,24.443,0.09,1.07,-0.78,95.14,4.07
4497,2019-11-21,54.544,25.503,0.54,3.75,-3.55,81.45,0.15
4497,2019-12-09,55.895,22.572,4.85,6.17,3.24,95.7,1.29
4498,2019-12-16,54.961,24.772,1.56,3.21,0.35,98.21,0.4
4498,2019-12-13,55.329,24.057,0.1,1.35,-1.08,94.81,0.92
4498,2019-12-14,55.972,22.118,0.61,1.34,0.24,95.25,1.8
4498,2019-11-22,54.758,24.984,-2.86,-0.89,-3.99,66.87,0.1
4498,2019-12-20,55.432,21.37,2.91,4.22,0.97,97.4,0.31
4499,2019-12-04,56.213,22.872,1.76,3.56,-1.38,98.98,1.14
4499,2019-11-28,54.863,23.544,1.19,2.07,0.39,98.06,1.35
4499,2019-12-07,54.682,23.439,0.87,2.73,0.03,92.52,5.44
4499,2019-12-12,55.757,24.929,-1.41,0.76,-4.17,94.82,0.36
4499,2019-12-06,55.1,24.304,-1.02,0.9,-3.14,89.53,2.02
4500,2019-12-13,54.269,23.87,0.26,1.23,-0.4,93.39,0.77
4500,2019-12-25,55.931,24.995,2.17,2.75,1.35,98.76,1.33
4500,2019-12-04,55.271,21.409,5.88,6.75,2.59,93.28,2.28
4500,2019-11-30,55.14,23.578,-0.64,2.0,-2.8,95.88,0.54
4500,2019-11-27,55.271,21.409,2.38,2.87,1.75,97.79,0.76
4501,2019-12-04,56.126,21.862,3.96,4.94,1.54,98.36,1.79
4501,2019-12-06,54.987,23.56,-1.06,0.85,-3.22,90.15,2.53
4501,2019-12-27,54.269,23.87,-0.53,1.19,-1.82,96.59,0.47
4501,2019-12-05,55.834,24.953,1.25,2.25,0.13,98.84,0.79
4501,2019-12-05,55.909,25.292,1.25,2.25,0.13,98.84,0.79
4502,2019-12-08,55.668,21.625,3.87,6.17,1.16,95.81,5.99
4502,2019-11-25,56.257,22.293,-2.24,-0.49,-3.76,90.79,0.21
4502,2019-12-17,54.717,25.681,0.67,1.38,-0.15,98.41,1.03
4502,2019-12-22,56.298,22.949,3.44,4.76,2.22,99.32,0.38
4502,2019-11-14,54.094,24.145,8.41,10.7,5.38,95.49,8.0
4503,2019-12-06,56.279,23.225,2.76,4.65,-0.02,93.83,1.42
4503,2019-11-10,54.704,25.33,7.03,8.57,4.62,96.42,12.88
4503,2019-12-03,54.99,25.152,-2.7,-0.11,-4.33,96.09,0.13
4503,2019-11-26,55.338,22.093,-0.89,0.29,-1.92,96.79,0.54
4503,2019-12-16,56.207,22.945,2.57,4.33,0.9,94.74,2.24
4504,2019-12-19,54.811,23.629,2.92,4.0,-0.27,97.06,0.4
4504,2019-12-25,55.511,22.439,2.55,3.96,0.8,99.07,0.43
4504,2019-12-10,56.005,22.573,0.63,3.95,-4.15,97.08,1.41
4504,2019-12-22,54.797,23.525,3.89,4.73,2.49,99.1,3.25
4504,2019-11-27,55.783,24.624,-0.49,0.89,-2.13,97.51,0.5
4505,2019-12-28,54.649,25.718,-3.22,-1.71,-4.62,88.88,0.36
4505,2019-12-02,56.165,21.469,0.93,2.68,-0.84,92.03,6.15
4505,2019-12-18,55.23,24.473,4.04,6.84,2.26,94.39,0.17
4505,2019-12-06,54.023,24.195,-1.66,0.94,-3.98,86.4,0.13
4505,2019-12-16,55.962,22.286,2.61,4.26,0.43,94.85,3.74
4506,2019-12-22,55.346,22.479,3.84,4.71,2.84,99.02,1.08
4506,2019-12-23,56.089,22.489,3.0,4.61,2.14,97.36,0.56
4506,2019-12-05,54.987,23.56,0.72,2.17,-2.32,96.22,0.27
4506,2019-12-17,56.32,23.547,1.58,2.3,1.15,98.5,1.44
4506,2019-11-27,55.153,22.605,0.54,1.26,-0.53,97.06,0.41
4507,2019-12-03,54.971,23.359,-2.11,1.43,-4.27,96.94,0.06
4507,2019-12-27,56.298,22.949,-0.87,0.86,-2.04,94.15,0.39
4507,2019-11-22,54.704,25.33,-3.62,-1.29,-4.76,67.69,0.18
4507,2019-12-07,55.972,25.213,0.43,1.74,0.04,97.2,10.17
4507,2019-11-27,55.379,22.602,0.03,0.65,-0.82,97.74,0.78
4508,2019-12-05,54.06,23.782,-0.39,1.6,-2.78,94.32,0.11
4508,2019-12-21,54.441,24.125,3.1,4.97,1.8,98.31,0.38
4508,2019-12-16,56.003,23.648,2.57,4.3,1.19,94.94,1.5
4508,2019-12-12,55.224,21.52,-1.09,0.87,-3.08,93.57,0.12
4508,2019-11-21,55.42,22.352,2.75,4.65,0.33,84.44,0.22
4509,2019-12-21,56.047,23.315,1.93,4.01,0.56,97.55,0.75
4509,2019-11-21,55.081,23.792,2.75,4.61,-0.21,79.76,0.2
4509,2019-11-26,54.615,25.123,-2.4,-0.32,-3.81,95.29,0.37
4509,2019-11-27,55.1,24.304,0.0,1.01,-1.13,97.07,0.48
4509,2019-11-26,55.774,21.359,0.42,1.51,-0.48,95.93,0.47
4510,2019-12-14,55.817,23.579,0.37,1.22,-0.2,94.0,2.19
4510,2019-11-26,54.578,22.92,-0.7,1.11,-1.81,94.11,0.38
4510,2019-11-16,55.821,24.51,5.16,7.27,2.64,95.93,0.28
4510,2019-11-28,54.851,23.156,1.75,2.82,0.63,97.97,1.52
4510,2019-12-13,55.821,24.51,0.11,1.35,-0.88,94.8,0.42
4511,2019-11-28,55.667,21.225,4.2,5.27,2.75,98.08,2.23
4511,2019-11-29,55.807,23.235,2.18,4.86,0.75,99.13,2.37
4511,2019-12-20,55.919,23.373,0.14,1.68,-1.55,96.76,0.22
4511,2019-12-09,56.178,24.294,4.19,4.86,3.48,98.51,0.64
4511,2019-11-28,55.296,22.31,1.83,2.69,0.74,98.67,1.94
4512,2019-11-22,54.544,25.503,-3.62,-1.29,-4.76,67.69,0.18
4512,2019-11-29,55.319,22.536,3.01,6.18,1.84,98.39,4.21
4512,2019-11-26,54.89,23.191,-0.91,0.96,-2.14,93.75,0.36
4512,2019-12-10,56.248,22.263,0.63,3.95,-4.15,97.08,1.41
4512,2019-11-28,54.578,22.92,1.8,2.72,0.73,98.12,1.28
4513,2019-12-02,55.448,25.946,-2.07,-0.75,-3.46,97.69,4.82
4513,2019-11-25,55.83,22.899,-2.37,-0.28,-3.77,89.56,0.2
4513,2019-12-08,54.578,22.92,3.45,4.74,1.22,94.98,1.66
4513,2019-11-22,54.978,24.135,-2.06,-0.14,-3.4,65.99,0.04
4513,2019-11-27,54.682,23.439,0.24,1.01,-0.79,96.61,0.51
4514,2019-11-16,56.202,22.963,4.9,6.94,2.7,97.0,0.26
4514,2019-10-27,55.812,24.696,,,,,
4514,2019-12-04,55.327,22.083,3.8,5.21,-0.27,97.39,2.2
4514,2019-11-27,55.23,24.473,0.0,1.01,-1.13,97.07,0.48
4514,2019-11-23,55.792,22.462,-2.8,-1.34,-4.12,72.42,0.02
4515,2019-11-30,56.089,22.489,-0.97,1.76,-2.13,91.59,0.1
4515,2019-11-14,55.0,24.876,8.41,10.29,5.77,95.93,8.83
4515,2019-11-21,56.245,24.571,1.62,3.85,-0.97,82.78,0.09
4515,2019-11-20,55.909,25.292,4.65,5.89,1.71,93.83,0.25
4515,2019-11-28,55.193,22.484,2.51,3.57,1.21,98.01,1.64
4516,2019-11-15,54.987,23.56,5.47,7.03,4.25,96.58,4.33
4516,2019-11-22,56.217,23.3,-1.71,-0.2,-2.64,72.32,0.04
4516,2019-10-27,55.23,24.473,,,,,
4516,2019-11-30,56.213,22.872,-1.15,1.52,-2.77,93.69,0.43
4516,2019-12-01,56.165,21.469,1.5,3.57,-1.05,81.78,1.2
4517,2019-11-25,55.817,23.579,-2.56,-0.36,-4.12,88.41,0.22
4517,2019-11-25,55.962,21.914,-1.67,-0.31,-2.97,91.66,0.28
4517,2019-11-11,54.269,23.87,4.6,6.54,1.51,97.23,2.78
4517,2019-11-13,56.279,23.225,7.17,9.41,4.54,96.84,17.56
4517,2019-11-29,55.005,24.829,1.57,2.91,0.49,99.43,1.71
4518,2019-11-10,56.098,21.907,6.89,8.55,4.81,96.4,0.97
4518,2019-10-28,55.145,23.856,,,,,
4518,2019-11-16,55.918,25.334,4.48,6.77,2.2,95.89,0.26
4518,2019-11-14,54.108,24.314,8.41,10.7,5.38,95.49,8.0
4518,2019-11-06,56.245,22.078,4.97,6.25,3.51,97.33,3.95
4519,2019-11-21,55.851,23.69,1.93,3.73,-0.55,83.92,0.19
4519,2019-11-12,55.032,25.545,3.48,5.7,1.44,94.1,0.16
4519,2019-11-09,55.867,21.527,7.59,8.58,6.15,95.85,1.96
4519,2019-12-03,54.023,24.195,-2.04,1.03,-3.57,94.6,0.11
4519,2019-11-22,56.257,22.293,-1.5,0.04,-2.46,76.9,0.17
4520,2019-11-09,55.094,22.45,7.33,9.44,5.72,94.7,0.27
4520,2019-12-09,54.473,25.23,2.81,4.07,1.7,98.83,0.58
4520,2019-11-30,54.851,23.156,-0.22,2.36,-2.25,94.25,0.41
4520,2019-11-13,56.259,21.93,6.7,8.97,4.83,98.06,9.59
4520,2019-11-27,55.145,23.856,0.28,1.12,-0.78,96.81,0.45
4521,2019-12-08,55.402,22.587,3.11,5.33,0.59,96.89,5.03
4521,2019-11-20,54.797,23.525,5.24,6.66,4.4,92.54,0.3
4521,2019-12-15,55.909,25.292,0.3,1.03,-0.12,98.28,2.9
4521,2019-11-29,54.441,24.125,1.87,4.16,0.57,99.28,2.07
4521,2019-12-29,54.643,25.08,-3.99,-2.48,-5.13,84.7,0.12
4522,2019-12-15,55.219,21.272,2.18,3.1,0.77,96.12,2.77
4522,2019-12-18,55.91,22.557,2.95,6.23,1.47,94.87,0.29
4522,2019-12-11,56.109,22.025,-2.18,-0.64,-3.32,95.2,0.03
4522,2019-12-01,55.23,24.473,-1.98,0.52,-3.57,93.77,0.25
4522,2019-12-13,55.483,22.423,-0.15,1.26,-1.8,94.61,1.47
4523,2019-12-23,55.972,25.213,1.94,3.49,-0.46,97.89,0.2
4523,2019-12-18,55.765,22.835,2.94,6.14,1.65,93.91,0.2
4523,2019-12-12,55.962,21.914,-1.83,0.09,-3.95,95.3,0.36
4523,2019-12-09,55.961,22.171,5.36,6.67,3.96,94.1,1.57
