sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Ochratoxin A,20.0,ug/kg,20.0,True,Aspergillus ochraceus,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Ochratoxin A,20.0,ug/kg,20.0,True,Aspergillus carbonarius,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Ochratoxin A,20.0,ug/kg,20.0,True,Penicillium verrucosum,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Ochratoxin A,20.0,ug/kg,20.0,True,Aspergillus niger,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Citrinin,20.0,ug/kg,20.0,True,Penicillium citrinum,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Citrinin,20.0,ug/kg,20.0,True,Aspergillus terreus,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Zearalenone,20.0,ug/kg,20.0,True,Fusarium graminearum,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Zearalenone,20.0,ug/kg,20.0,True,Fusarium culmorum,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Zearalenone,20.0,ug/kg,20.0,True,Fusarium crookwellense,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,T-2 Toxin,20.0,ug/kg,20.0,True,Fusarium sporotrichioides,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,T-2 Toxin,20.0,ug/kg,20.0,True,Fusarium poae,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,T-2 Toxin,20.0,ug/kg,20.0,True,Fusarium langsethiae,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Sterigmatocystin,20.0,ug/kg,20.0,True,Aspergillus versicolor,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Sterigmatocystin,20.0,ug/kg,20.0,True,Aspergillus nidulans,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,penicillic acid,20.0,ug/kg,20.0,True,Unknown Fungal Species,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Patulin,20.0,ug/kg,20.0,True,Penicillium expansum,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Patulin,20.0,ug/kg,20.0,True,Aspergillus clavatus,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_7,Supplementary Material 1 (Included studies),Broad beans (Vicia faba),Unknown,Africa,1990s,1994.0,Kojic acid,20.0,ug/kg,20.0,True,Unknown Fungal Species,Known Producer,"{""reference"": ""Mahmoud and Abd-Alla (1994)"", ""title"": ""Natural occurrence of mycotoxins in broad bean (Vicia faba L.) seeds and their effect on Rhizobium-legume symbiosis"", ""journal"": ""Soil Biology and Biochemistry"", ""highlights"": ""Negative effect of mycotoxins on nodule formation."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Ochratoxin A,14.7,ug/kg,14.7,False,Aspergillus ochraceus,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Ochratoxin A,14.7,ug/kg,14.7,False,Aspergillus carbonarius,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Ochratoxin A,14.7,ug/kg,14.7,False,Penicillium verrucosum,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Ochratoxin A,14.7,ug/kg,14.7,False,Aspergillus niger,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Citrinin,14.7,ug/kg,14.7,False,Penicillium citrinum,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_8,Supplementary Material 1 (Included studies),Beans (Phaseolus vulgaris) and peas (Pisum sativum),Unknown,Africa,1990s,1996.0,Citrinin,14.7,ug/kg,14.7,False,Aspergillus terreus,Known Producer,"{""reference"": ""Alla (1996)"", ""title"": ""Natural occurrence of ochratoxin A and citrinin in food stuffs in Egypt"", ""journal"": ""Mycotoxin Research"", ""highlights"": ""Among all the commodities examined, beans and peas had low or no contamination with ochratoxin A and citrinin."", ""sample_no"": ""None"", ""detection_technique"": ""OTA: AOAC Natural poisons chapter 49 Citrininr: IARC""}"
SUPP_INC_9,Supplementary Material 1 (Included studies),Cowpeas (Vigna unguiculata) and Peas (Pisum sativum L.),Unknown,Africa,1990s,1996.0,Aflatoxins,215.0,ug/kg,215.0,True,Aspergillus flavus,Reported,"{""reference"": ""El-Kady et al. (1996)"", ""title"": ""Aflatoxin formation and varietal difference of cow pea (Vigna unguiculata (L.) Walp.) and garden pea (Pisum sativum L.) cultivars"", ""journal"": ""Mycopathologia"", ""highlights"": ""Variety resistance towards Aspergillus flavus IMI 10213 5."", ""sample_no"": ""None"", ""detection_technique"": ""TLC""}"
SUPP_INC_10,Supplementary Material 1 (Included studies),Lentils (Lens culinaris),Unknown,Africa,2000s,2006.0,Aflatoxins,,ug/kg,,True,Alternaria,Reported,"{""reference"": ""Abd-Allah and Hashem (2006)"", ""title"": ""Seed mycoflora of Lens esculenta and their biocontrol by chitosan"", ""journal"": ""Phytoparasitica"", ""highlights"": ""Use of chitosan was effective to prevent fungi growth on seeds."", ""sample_no"": ""None"", ""detection_technique"": ""Spectrophotometry: Aflatoxins and Ota, Citrinin fluorometricallly, ZEA with HPTLC (high performance thin layer chromatography)""}"
SUPP_INC_10,Supplementary Material 1 (Included studies),Lentils (Lens culinaris),Unknown,Africa,2000s,2006.0,Aflatoxins,,ug/kg,,True,Aspergillus,Reported,"{""reference"": ""Abd-Allah and Hashem (2006)"", ""title"": ""Seed mycoflora of Lens esculenta and their biocontrol by chitosan"", ""journal"": ""Phytoparasitica"", ""highlights"": ""Use of chitosan was effective to prevent fungi growth on seeds."", ""sample_no"": ""None"", ""detection_technique"": ""Spectrophotometry: Aflatoxins and Ota, Citrinin fluorometricallly, ZEA with HPTLC (high performance thin layer chromatography)""}"
SUPP_INC_10,Supplementary Material 1 (Included studies),Lentils (Lens culinaris),Unknown,Africa,2000s,2006.0,Aflatoxins,,ug/kg,,True,Cladosporium,Reported,"{""reference"": ""Abd-Allah and Hashem (2006)"", ""title"": ""Seed mycoflora of Lens esculenta and their biocontrol by chitosan"", ""journal"": ""Phytoparasitica"", ""highlights"": ""Use of chitosan was effective to prevent fungi growth on seeds."", ""sample_no"": ""None"", ""detection_technique"": ""Spectrophotometry: Aflatoxins and Ota, Citrinin fluorometricallly, ZEA with HPTLC (high performance thin layer chromatography)""}"
