sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
MYCO_16,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""99FBFB67E5A80A81E776684D94CD78DB"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-07 19:12:00,55.0686,24.2526,-0.49399999999999994,1.4920000000000002,-1.9760000000000002,90.396,1.206
MYCO_16,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""99FBFB67E5A80A81E776684D94CD78DB"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-13 00:00:00,55.01520000000001,23.6984,1.624,3.386,-0.528,93.79400000000001,0.776
MYCO_16,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""99FBFB67E5A80A81E776684D94CD78DB"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-14 19:12:00,55.5158,24.0376,0.46799999999999997,2.146,-1.7259999999999998,94.478,1.564
MYCO_17,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""943EF6AA92739B4B6DE2F274FEF1FCD1"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-22 00:00:00,55.2216,23.5298,0.24000000000000016,2.0625,-1.0425,91.9675,0.36
MYCO_17,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""943EF6AA92739B4B6DE2F274FEF1FCD1"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-23 04:48:00,55.1202,23.976599999999998,1.422,3.5439999999999996,-1.122,89.936,0.5439999999999999
MYCO_17,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""943EF6AA92739B4B6DE2F274FEF1FCD1"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-24 04:48:00,55.024800000000006,24.121199999999998,2.92,4.74,0.8779999999999999,93.50399999999999,3.312
MYCO_18,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-27,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""F8B83A5A86F7950F54453F53E144C18C"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-20 14:24:00,55.5668,23.995600000000003,-0.336,1.384,-1.732,96.936,1.616
MYCO_18,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-27,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""F8B83A5A86F7950F54453F53E144C18C"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-04 00:00:00,55.191599999999994,24.0258,-1.4700000000000002,0.5,-2.83,87.11,1.182
MYCO_18,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-01-27,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""F8B83A5A86F7950F54453F53E144C18C"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-22 04:48:00,55.1188,23.1774,-0.08999999999999994,1.3119999999999998,-2.068,87.038,0.632
MYCO_19,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E918CD1231DAEBABE533C83919D4FA1A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-28 14:24:00,55.0278,24.1742,2.146,3.372,1.122,93.71799999999999,1.6219999999999999
MYCO_19,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E918CD1231DAEBABE533C83919D4FA1A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-23 00:00:00,55.239200000000004,23.9432,1.6780000000000002,3.568,0.254,95.626,4.476000000000001
MYCO_19,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E918CD1231DAEBABE533C83919D4FA1A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-27 14:24:00,55.2574,23.4536,3.532,5.226,2.0379999999999994,92.018,0.708
MYCO_20,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F9353C5ED082248429A1B7A9102365B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-13 09:36:00,55.1398,23.594,2.2,3.4619999999999997,0.21400000000000005,95.092,1.1280000000000001
MYCO_20,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F9353C5ED082248429A1B7A9102365B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-17 00:00:00,55.5994,22.949,0.85,2.742,-0.6120000000000001,94.71000000000001,2.8560000000000003
MYCO_20,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cashew nut,Lithuania,Europe,2020-01-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F9353C5ED082248429A1B7A9102365B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-04 09:36:00,55.5102,22.8506,1.566,3.3880000000000003,0.3540000000000001,96.596,2.33
MYCO_21,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A014R)",Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,3.71,µg/kg,3.71,True,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""2B5C83F17D45395E5AD100B4DA0596AF"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-10 14:24:00,55.811400000000006,22.683799999999998,2.114,3.2920000000000003,0.944,97.332,0.9280000000000002
MYCO_21,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A014R)",Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,3.71,µg/kg,3.71,True,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""2B5C83F17D45395E5AD100B4DA0596AF"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-09 14:24:00,55.9898,23.2796,1.722,3.3620000000000005,-0.17200000000000001,91.19,1.796
MYCO_21,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A014R)",Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,3.71,µg/kg,3.71,True,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""2B5C83F17D45395E5AD100B4DA0596AF"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-11 04:48:00,55.3908,23.471600000000002,1.6199999999999999,3.06,0.4080000000000001,96.514,1.9920000000000002
MYCO_22,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D8E8B49A46B9257FE99AF40F17619BEA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-10 04:48:00,55.41080000000001,23.134999999999998,0.974,2.552,-0.9559999999999998,96.116,1.068
MYCO_22,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D8E8B49A46B9257FE99AF40F17619BEA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-07 19:12:00,55.857600000000005,22.7488,2.7600000000000002,4.0200000000000005,1.354,92.16600000000001,2.706
MYCO_22,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-22,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D8E8B49A46B9257FE99AF40F17619BEA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-06 00:00:00,55.279999999999994,23.4772,-0.8800000000000001,1.366,-2.982,95.934,1.2040000000000002
MYCO_23,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-01-26,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F47DE2B088D09198A200A4B27909DB20"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-17 19:12:00,55.7332,23.196800000000003,2.118,3.082,0.658,98.24,3.742
MYCO_23,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-01-26,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F47DE2B088D09198A200A4B27909DB20"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-15 04:48:00,55.0924,24.228,1.04,2.338,-1.026,96.878,0.708
MYCO_23,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-01-26,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F47DE2B088D09198A200A4B27909DB20"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-11 00:00:00,55.1438,23.083000000000002,0.514,2.3099999999999996,-1.64,95.566,1.0260000000000002
MYCO_24,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""768744A6B941B327D5C852882DE759F7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-19 09:36:00,55.1998,24.4296,1.518,3.118,0.0919999999999999,86.628,0.358
MYCO_24,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""768744A6B941B327D5C852882DE759F7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-25 14:24:00,55.6434,23.5594,1.0559999999999998,2.46,-0.648,86.364,1.4579999999999997
MYCO_24,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015L)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""768744A6B941B327D5C852882DE759F7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-07 04:48:00,55.44879999999999,23.5916,0.7699999999999999,2.364,-0.712,95.474,0.422
MYCO_25,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""504265AA13D5211E1BC1F946EAC250C3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-03 19:12:00,55.65260000000001,23.1936,0.13399999999999995,2.1060000000000003,-1.8359999999999999,94.864,1.948
MYCO_25,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""504265AA13D5211E1BC1F946EAC250C3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-13 14:24:00,54.93579999999999,24.330000000000002,-0.4760000000000001,1.2259999999999998,-1.7619999999999998,93.042,1.984
MYCO_25,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""504265AA13D5211E1BC1F946EAC250C3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-19 14:24:00,55.7288,22.5702,2.1740000000000004,4.208,-0.18600000000000003,93.424,1.212
MYCO_26,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015Y)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""313B17DA820EDFC87EA07AF88446B16B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-13 04:48:00,55.06660000000001,24.6806,5.8774999999999995,8.5225,3.3425000000000002,93.5375,3.4225000000000003
MYCO_26,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015Y)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""313B17DA820EDFC87EA07AF88446B16B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-22 04:48:00,55.248000000000005,23.4994,2.168,3.7960000000000003,0.9680000000000002,88.16400000000002,0.608
MYCO_26,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A015Y)",Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""313B17DA820EDFC87EA07AF88446B16B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-20 00:00:00,54.8774,23.7046,2.002,3.818,0.13599999999999995,90.91,1.73
MYCO_27,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6FCA7FC4C16C939FD00C2B077DB686B4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-20 14:24:00,55.4188,23.4704,0.5780000000000001,2.82,-1.1940000000000002,94.45,0.33999999999999997
MYCO_27,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6FCA7FC4C16C939FD00C2B077DB686B4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-27 09:36:00,55.28240000000001,23.347,4.848,6.522,2.8600000000000003,95.792,2.1420000000000003
MYCO_27,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-01-15,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6FCA7FC4C16C939FD00C2B077DB686B4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-10 09:36:00,55.3794,22.217000000000002,4.108,5.35,2.1900000000000004,91.012,3.41
MYCO_28,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1B46EBF1895AF0C7D2BEF64D6B3049FA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-21 09:36:00,55.58200000000001,22.3542,3.5780000000000003,4.854,1.934,96.014,1.276
MYCO_28,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1B46EBF1895AF0C7D2BEF64D6B3049FA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-27 09:36:00,55.623000000000005,23.0554,1.214,2.396,-0.10000000000000002,92.688,1.3039999999999998
MYCO_28,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1B46EBF1895AF0C7D2BEF64D6B3049FA"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-21 00:00:00,55.4326,23.6792,1.2200000000000002,2.822,-0.27199999999999996,91.798,1.292
MYCO_29,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""593C75C067203E38EC9F9E451C91C918"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-16 04:48:00,55.3162,23.3748,2.352,4.45,0.21199999999999988,91.428,1.2100000000000002
MYCO_29,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""593C75C067203E38EC9F9E451C91C918"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-11-24 09:36:00,55.3532,22.6044,0.8600000000000001,3.2159999999999997,-0.7020000000000002,88.89200000000001,0.26
MYCO_29,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-01-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""593C75C067203E38EC9F9E451C91C918"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}",2019-12-02 04:48:00,55.677,23.6928,-0.8540000000000001,0.9560000000000001,-3.5799999999999996,89.55,2.162
